user_id:token	item_id:token	rating:float	timestamp:float
889	1142	4	880176926
798	172	4	875639656
314	827	4	877887292
486	1017	3	879874970
875	187	4	876466687
119	349	3	887038665
568	524	2	877907281
109	405	5	880564640
151	654	4	879524514
298	660	3	884182838
813	892	1	883752708
385	195	1	879453773
833	591	2	875036139
577	125	4	880470604
393	747	4	889727969
279	144	4	880850073
479	234	5	879461318
851	405	5	874767550
682	651	4	888517168
21	773	3	874951797
295	704	5	879519266
886	229	3	876032509
463	246	4	877387935
653	686	2	878854247
233	48	5	877663184
233	495	4	877661364
18	956	5	880131525
13	232	3	890704999
200	673	5	884128554
121	9	5	891390013
405	1041	5	885547447
290	357	3	880474107
774	1016	3	888559123
686	205	5	879545181
374	581	4	880938044
344	235	3	884900423
814	674	3	885411030
99	421	3	885680772
469	656	5	879524116
392	663	4	891039049
498	1073	3	881961496
130	305	4	886023938
435	384	3	884134047
276	1006	3	874787353
262	509	3	879792818
551	386	1	892785364
863	682	3	889289491
746	157	4	885075590
887	578	4	881381610
537	789	2	886030805
325	526	3	891478239
321	61	5	879441128
751	494	4	889133556
115	177	5	881172117
621	686	5	880739852
587	289	3	892871113
660	56	1	891265453
648	234	5	884368314
151	81	5	879524293
790	849	4	885157205
110	28	4	886987979
234	531	3	892078984
197	526	5	891409935
269	59	4	891447141
301	395	1	882079384
409	174	4	881108881
145	51	3	875272786
292	419	4	881105657
545	217	5	879899934
868	233	2	877109566
804	1025	4	879440765
102	686	3	888801673
846	73	4	883949728
573	492	4	885843964
916	467	3	880844420
796	356	4	893194646
347	121	3	881652535
648	436	5	884883476
91	234	5	891439503
569	302	4	879792991
707	285	5	880059749
533	1001	1	879366160
94	381	4	886008764
916	1014	3	880843683
178	1119	4	882827400
489	892	3	891449532
293	474	5	888905685
518	934	3	876823143
693	402	3	883975558
503	210	5	880383703
807	422	4	893082741
521	427	3	884477630
349	412	1	879466366
348	473	3	886523560
116	390	4	876454090
464	520	5	878355167
789	284	3	880332259
533	357	3	879191085
152	740	4	880149197
430	328	4	877225327
663	864	3	889492917
798	1119	3	875916421
308	660	3	887740410
104	333	2	888442305
416	401	2	886318651
941	358	2	875048581
125	1272	1	879454892
886	419	3	876032353
246	235	3	884921965
343	55	3	876405129
286	577	2	877535500
339	806	4	891032737
96	144	4	884403250
70	225	3	884148916
691	205	5	875543395
270	164	5	876956137
506	231	3	874873847
694	196	5	875727226
328	1106	2	893195825
311	371	5	884366137
640	150	4	886474493
682	554	3	888521116
825	105	3	889021208
642	447	4	886569328
684	48	4	875812176
622	217	4	882671185
283	83	4	879298239
454	472	3	888266874
664	196	4	878090054
276	419	5	874792907
851	1013	2	891961856
13	96	4	882140104
94	806	4	885873302
450	491	3	882373297
210	722	4	891036021
508	150	5	883767325
11	22	4	891904241
749	431	5	878848069
218	789	3	881288574
916	720	2	880844920
655	604	4	888984325
487	1074	1	884051840
298	286	4	884124929
873	286	2	891392091
927	278	1	879181133
666	300	3	880138702
846	428	3	883948377
62	1129	5	879372060
13	12	5	881515011
758	26	4	881977108
423	898	4	891394952
181	595	2	878962918
885	356	3	885714317
505	227	2	889334334
38	590	1	892434373
157	137	5	886889876
62	511	4	879373586
486	846	2	879875154
731	190	5	886187538
336	25	3	877756934
268	1035	2	875542174
264	659	5	886122577
198	229	3	884209353
276	1000	2	877935262
370	269	5	879434206
194	502	4	879548624
879	15	4	887761865
461	121	2	885355890
500	202	4	883874239
943	421	2	888639351
110	340	3	886987183
880	7	3	880166872
862	559	4	879305312
664	151	4	878091912
183	62	2	891479217
405	207	1	885549543
716	502	3	879795867
328	1126	3	885046580
805	95	3	881695527
889	1070	3	880178367
870	210	4	879270313
315	645	4	879821065
541	1047	2	883866173
796	280	4	893047208
559	167	3	891035840
13	446	1	882397039
241	682	2	887249745
864	1135	3	888890594
533	38	2	879191691
345	4	4	884993619
721	319	3	877137527
308	77	3	887740788
234	649	3	892335870
44	132	4	878347315
648	24	3	882211532
451	937	4	879012684
592	631	3	882956624
627	328	4	879529486
6	127	5	883599134
257	936	4	882050151
360	137	5	880354379
757	207	2	888468632
533	26	3	879192035
514	114	5	875462466
159	873	2	893256062
216	144	4	880234639
43	471	3	883955319
446	300	3	879787149
433	435	4	880585700
798	239	4	875814157
807	1066	5	893081508
493	61	4	884131263
498	337	4	881954617
87	72	3	879876848
222	89	5	878181739
94	721	2	891721078
889	789	2	880179508
328	470	4	885046537
178	226	4	882826187
44	216	1	883613297
393	366	4	889729345
291	125	4	874834019
10	129	4	877891966
313	488	5	891013496
746	550	4	885075367
6	435	4	883601529
416	278	3	876698280
753	180	2	891401712
130	68	5	875216283
385	262	4	884153000
796	1228	4	893048713
409	965	2	881108777
314	322	4	877886029
316	190	5	880853774
854	293	5	882812102
286	325	1	889651253
189	492	3	893265535
253	96	5	891628651
478	1101	4	889396005
293	161	2	888907081
908	484	4	879722361
425	257	3	878738992
823	356	3	878439467
240	302	5	885775536
293	297	4	888905034
318	340	4	884470115
216	655	5	880233726
92	1209	1	875660468
666	519	4	880139205
399	452	3	882350762
522	134	5	876961020
13	396	3	882141727
681	894	1	885409742
235	197	5	889655266
883	30	4	891693058
712	202	4	874730031
233	192	5	875508485
449	462	5	880410674
782	260	2	891498079
276	710	4	889174849
487	45	5	883446725
308	843	3	887739095
303	483	5	879466795
318	735	5	884496182
618	238	1	891308391
206	245	1	888179772
11	729	4	891904637
416	1133	4	893142244
457	318	5	882397337
893	771	3	874830424
2	299	4	888550774
697	689	4	882621714
867	524	5	880078604
305	7	4	886323937
805	645	5	881704193
830	79	4	891561607
448	750	5	891888099
943	62	3	888640003
650	602	4	891371116
497	721	3	879362740
308	613	4	887738620
268	163	2	875743656
269	640	5	891457067
864	86	4	888890547
663	123	3	889492562
153	323	2	881370900
756	421	4	874829637
534	742	5	877807653
851	342	2	888540205
727	87	4	883710347
85	404	3	882994947
511	294	4	890005011
380	502	1	885480530
622	519	3	882591938
48	603	4	879434607
650	55	4	891369889
514	70	5	875462826
852	274	3	891036369
128	468	1	879968243
457	692	4	882396989
543	516	4	876896210
94	111	4	891721414
749	705	4	878847612
638	62	3	876695307
935	864	5	884472704
551	572	1	892784672
399	399	3	882342354
479	200	5	889125775
472	1090	5	875983321
542	47	5	886532855
234	527	3	892334189
65	378	5	879217032
380	199	3	885478845
889	655	4	880178224
83	845	3	880306648
98	152	3	880498968
807	465	4	892529448
773	265	2	888540146
279	802	4	875313600
38	406	2	892434251
896	69	5	887158768
710	418	3	882063685
23	381	4	874787350
769	546	4	885424242
499	588	4	885599334
851	682	1	890804746
542	204	3	886532762
712	1119	4	874957269
917	276	5	882912385
405	52	1	885546379
387	116	3	886480206
106	165	5	881450536
303	182	5	879467105
241	294	3	887250085
116	328	3	876452186
892	157	5	886609029
327	305	5	887820828
599	282	5	880951657
499	56	4	885599182
908	205	3	879722901
538	527	3	877364067
298	496	5	884127603
653	265	4	878866995
931	298	4	891036849
174	12	5	886439091
474	213	4	887927509
488	197	2	891294473
714	237	3	892776261
718	405	5	883349384
49	1073	5	888066424
592	823	1	882609009
654	144	5	887864907
118	79	5	875384885
158	483	5	880133225
823	478	4	878439113
903	60	4	891033048
935	286	5	884471835
749	295	3	881602635
704	98	5	891397305
804	624	2	879445536
561	284	1	885809626
592	150	5	882607955
627	403	2	879530694
450	765	3	882471362
707	88	3	886287331
349	455	2	879465712
445	310	1	891199331
472	217	5	875982867
506	216	4	874873794
478	143	5	889396797
645	182	5	892053686
437	90	3	880143289
291	364	3	875086699
894	245	4	882404136
770	268	5	875971568
207	284	3	877746137
126	346	3	887853735
660	1035	2	891201116
907	1054	3	880159598
738	434	4	875351872
665	96	3	884293831
921	1060	2	879379942
49	301	3	888065640
42	1048	1	881106220
679	416	3	884488226
567	490	4	882425673
429	144	4	882387773
650	550	3	891381661
328	750	4	885044519
689	1	3	876676211
348	1028	4	886523560
10	385	4	877886783
197	127	5	891409839
846	132	5	883948840
894	279	4	880993709
189	20	5	893264466
82	284	4	876311387
200	449	5	884130540
49	148	1	888068195
234	661	5	892333573
452	213	4	875265265
391	276	3	877399780
868	1188	1	877110060
447	274	1	878854552
711	676	5	876185812
534	1215	3	877808120
487	921	5	884042629
8	144	5	879362286
576	137	3	886985695
489	991	3	891445439
91	351	4	891438617
794	257	4	891036265
164	331	5	889401193
548	1013	3	891043910
545	176	4	879899125
32	591	3	883717581
13	346	4	883670552
262	1135	3	879794599
10	511	4	877888877
292	659	5	881105340
849	38	5	879695420
194	213	2	879523575
907	118	4	880159360
521	763	4	884476152
537	489	3	886030738
833	479	2	875039101
43	553	4	875981159
552	126	4	879221876
774	421	1	888558128
318	1023	2	884495091
262	143	3	879793970
179	339	1	892151366
207	191	4	877124663
459	249	2	879562860
201	207	3	884111360
474	25	5	887916608
371	194	3	877486953
716	144	2	879795467
347	188	5	881654480
13	859	1	882397040
90	52	5	891385522
887	1033	4	881379295
478	959	4	889396049
712	94	4	874957005
436	747	5	887770640
429	101	4	882386662
244	215	4	880603242
903	302	4	891380461
919	253	3	875288748
434	347	1	886724329
870	503	4	879713899
540	628	3	882157148
311	493	4	884364465
82	477	3	876311344
94	22	4	885872758
647	427	4	876534275
232	52	5	888550130
533	824	1	879366160
130	752	5	888211864
422	237	4	875130230
916	960	4	880844861
561	656	4	885807455
795	120	3	883255416
798	105	3	875555000
198	24	2	884205385
896	367	4	887160227
510	873	3	887667780
934	965	4	891192914
463	124	5	877385381
487	732	5	884025080
145	5	3	875272196
654	13	1	887863780
804	72	4	879445281
621	1228	3	880740296
621	559	5	874964915
181	281	2	878963038
239	268	2	889178512
244	268	5	880601904
184	485	4	889908947
8	431	2	879362356
501	591	4	883348138
49	346	4	888065527
378	729	4	880046069
469	923	5	879523891
733	744	4	879535723
872	282	5	888479253
899	751	4	884120724
847	740	4	878938982
184	382	5	889909691
846	89	5	883948003
110	43	3	886988100
405	699	2	885546247
597	289	5	875338983
521	754	3	885252562
854	289	2	882811962
698	330	4	886365606
605	124	3	879365748
28	95	3	881956917
639	604	4	891240520
634	932	3	877018004
919	14	4	875288934
716	491	4	879794934
269	157	3	891448092
466	550	3	890284903
608	317	5	880405527
13	820	4	882398743
653	692	2	880151884
346	1228	4	875265825
258	877	3	885701044
1	92	3	876892425
233	117	3	880190627
625	197	5	891262724
236	866	3	890117223
801	354	4	890332645
660	38	2	891201842
334	846	3	891545318
334	566	3	891548866
158	53	1	880134781
918	1266	4	891988586
882	105	3	879863735
574	312	4	891279410
804	625	3	879445493
624	928	3	879793511
358	1149	3	891270043
586	219	3	884060705
386	515	5	877654961
943	576	4	888640106
184	321	5	889906967
790	116	4	884461334
301	420	3	882077285
556	318	5	882136252
429	170	5	882384526
721	81	2	877139301
508	98	3	883767140
416	418	4	876699793
2	257	4	888551062
833	156	4	875038775
854	14	4	882812225
239	50	5	889179131
535	136	5	879619107
425	1089	2	878739095
535	213	5	879618849
152	143	5	882474378
237	211	4	879376515
210	135	5	887736352
59	33	3	888205265
593	283	4	875659665
657	151	4	884239886
299	86	4	889502050
664	529	4	878090125
707	744	3	880060261
671	55	3	883546890
90	56	5	891384516
94	159	3	891723081
99	873	1	885678436
766	65	4	891309810
894	676	3	880416315
653	585	2	880153522
896	248	4	887235249
803	988	1	880055454
551	578	5	892784672
78	1160	5	879634134
551	56	5	892776450
405	720	1	885546487
391	48	4	877399171
393	403	3	889727503
200	755	5	884129729
897	136	5	879990843
716	823	3	879794428
708	299	1	892718964
694	521	3	875730042
889	23	3	880179785
236	203	4	890116132
904	9	4	879735316
643	716	3	891449507
807	542	5	893081951
462	895	4	886365297
218	431	3	881288386
650	135	4	891381545
747	13	3	888733348
244	959	4	880607684
216	150	5	880232812
184	523	4	889909618
766	385	3	891310281
94	174	4	885870231
682	1228	1	888522699
13	526	3	882141053
378	473	3	880906178
486	1079	2	879875347
65	655	4	879216769
381	673	3	892696209
768	1	5	883835025
486	886	3	879874388
119	277	4	874774993
748	179	4	879454728
943	68	4	888639500
215	50	5	891436543
23	188	3	877817151
846	54	3	883949459
264	606	5	886122099
714	871	3	892777903
636	15	5	891449237
543	216	4	874864666
861	737	3	881274883
56	111	2	892683877
641	511	5	879370337
142	259	3	888640104
592	185	5	882956201
766	672	3	891310824
291	924	4	874833962
188	77	4	875072328
479	421	4	879460762
841	316	4	889067313
49	209	5	888068877
399	549	4	882347190
567	135	3	882426837
542	382	3	886532726
145	242	5	875269755
503	385	1	880472298
312	613	5	891698454
749	139	4	878850084
524	497	2	884637467
561	1119	3	885810144
808	340	5	883949986
429	500	1	882384772
748	79	4	879454998
239	133	3	889178652
393	815	4	887744372
181	330	1	878961668
158	583	3	880134477
882	122	2	879863831
500	1014	2	884527433
830	71	4	891561474
24	421	5	875323712
532	510	5	888635197
454	492	3	888266643
62	153	4	879374686
589	300	5	883352600
488	239	4	891294976
189	61	3	893265826
119	685	4	886177048
569	124	5	879793886
878	321	2	880865300
268	1074	3	875744051
707	1024	5	890008041
624	262	4	891961078
825	455	4	880756796
601	740	4	876347196
267	550	4	878973047
256	834	3	882163956
463	475	3	877385341
805	413	2	881695414
56	42	4	892676933
921	797	3	879381287
766	654	4	891309090
554	527	4	876233137
939	689	5	880260636
777	135	3	875980391
42	281	3	881105728
290	139	2	880475420
385	492	2	879445531
237	98	4	879376327
790	151	4	884461988
561	19	3	885808673
796	393	4	893218933
361	111	3	879440974
138	209	4	879023948
148	713	3	877021535
875	333	5	876464801
437	190	3	880140154
916	385	3	880844834
904	628	3	879735362
534	919	5	877807816
664	414	5	878090415
699	405	3	878882608
156	137	4	888185735
626	680	1	878771476
825	118	4	880756725
933	63	2	874938563
787	328	3	888979874
307	462	4	879284095
643	219	5	891449614
682	252	3	888518773
404	754	3	883790218
624	313	5	885215463
887	993	5	881378251
301	763	4	882074665
280	544	4	891701302
342	974	2	874984789
308	506	4	887738191
655	251	3	888984417
59	132	5	888205744
221	109	2	875244369
6	170	4	883602574
122	673	3	879270511
474	517	4	887925916
826	665	5	885690819
57	1093	3	883697352
545	62	5	879899438
322	272	4	887313698
175	496	5	877108098
474	498	4	887924683
340	402	4	884990922
533	845	4	882902989
286	179	5	889651822
24	58	3	875323745
145	728	2	875272988
437	778	3	881002092
597	713	2	875340010
829	284	3	891990799
886	518	4	876031601
881	90	3	876539595
592	96	5	882956241
379	345	3	892879380
916	702	3	880845157
574	346	4	891278962
378	959	3	880046408
539	197	5	879787985
487	710	4	883445721
151	965	5	879524849
939	818	3	880262057
379	428	4	880568452
805	83	4	881696671
466	27	3	890285113
445	1011	1	891200320
346	153	3	874948252
269	604	3	891448895
921	15	4	879379621
7	644	5	891351685
546	56	5	885141332
416	136	5	893212623
269	792	4	891448436
730	268	4	880309927
773	153	5	888539425
506	393	3	874874802
467	1226	4	879532744
757	693	4	888467498
661	566	4	876015688
758	640	5	881975119
26	302	5	891386368
481	484	4	885828686
603	449	4	891955972
875	478	4	876465025
244	596	4	880604735
929	276	2	879640184
695	319	5	888806056
877	662	5	882677936
177	56	5	880130618
624	275	4	879792493
655	702	2	887477262
192	257	4	881367592
291	3	3	874833936
254	662	4	887347350
807	358	3	892527606
807	29	4	892530626
446	303	2	879787859
761	1014	1	876190256
517	335	3	875492066
295	416	4	879518630
393	1016	5	887744688
606	287	4	880921656
118	547	5	875385228
503	133	5	880472272
95	855	3	888954609
391	133	4	877398898
584	227	4	885774172
406	69	4	879446748
244	950	1	880606274
495	67	3	888636635
671	174	5	884035685
736	1278	1	878709262
860	159	3	889984855
393	731	3	889730227
236	196	1	890115966
530	443	4	883790943
344	421	2	884901561
627	690	5	879529406
612	243	2	875324355
116	905	2	890131519
654	825	3	887863826
450	494	3	882373385
397	652	3	885350326
44	530	5	878348725
705	393	4	883427716
582	3	3	882961723
291	772	4	874868169
236	153	2	890118075
733	950	4	879535643
682	15	4	888523581
533	663	5	879191022
889	833	3	880177472
503	740	5	879438411
551	174	4	892776650
187	275	5	879465937
655	658	3	887427130
682	720	4	888522699
327	1067	4	887819538
3	288	2	889237026
639	716	1	891240805
706	273	3	880997142
866	321	3	891221302
64	436	5	889739625
922	200	3	891449878
727	636	3	883711616
899	684	3	884122501
62	448	2	879375883
292	705	4	881105374
940	269	4	884801316
544	327	2	884795516
629	87	5	880117635
701	344	3	891446788
197	566	4	891409893
815	222	4	884320310
344	129	4	884899346
43	278	3	884029259
650	380	2	891383735
641	270	3	879369827
661	238	4	876016491
854	123	1	882812406
407	269	3	893081121
892	692	4	886608296
749	1013	1	881073081
472	214	4	875979964
929	187	5	879640290
606	491	4	880923799
892	625	3	886610565
13	672	1	882396914
110	2	3	886988536
717	106	4	884642932
262	44	2	879794446
559	197	4	891035111
640	750	5	886353742
445	235	1	891200272
592	187	5	882956157
655	306	3	887424883
504	180	4	887837918
316	170	4	880853810
708	546	3	877325601
687	336	2	884652144
790	552	2	885157984
738	169	5	892844079
697	252	1	882621940
183	274	5	892323452
92	240	2	875640189
43	54	3	883956494
474	646	4	887925395
616	1313	4	891224840
716	205	5	879796438
764	356	4	876430571
249	427	5	879572472
191	752	3	891560481
451	681	1	879012773
648	318	3	884368371
95	404	5	888954513
523	432	5	883701800
631	682	2	888465247
747	1067	2	888733348
938	1047	3	891357107
276	558	4	874787526
329	186	3	891656268
837	628	3	875722225
499	414	3	885599533
426	646	3	879444787
268	70	3	875309282
533	596	2	880402996
276	747	4	874795448
130	188	4	876251895
280	540	3	891702304
321	175	3	879439706
370	42	3	879435462
435	404	2	884132266
878	88	4	880869418
18	603	3	880129388
320	42	4	884751712
142	89	3	888640489
899	934	3	884120603
458	845	3	886394527
200	195	5	884128822
276	540	1	874792519
363	673	2	891496543
913	79	4	880758974
231	50	4	888605273
553	480	5	879948552
921	173	5	884673780
452	430	3	885817719
474	298	3	887915645
181	1132	1	878963342
455	79	4	879112377
405	808	1	885546487
868	919	4	877103757
796	250	5	892660984
909	294	3	891920763
23	451	2	874787256
591	94	3	891031603
922	919	5	891454625
399	91	4	882345023
73	272	4	888792247
554	223	3	876232996
409	165	4	881107410
500	699	3	883875523
906	823	3	879435664
145	195	5	882181728
49	334	4	888065744
235	198	3	889655044
145	696	3	875271442
883	1448	5	891695570
303	109	4	879467131
354	419	4	891217755
774	96	2	888557276
385	675	5	879446952
889	576	3	880182541
706	125	5	880997172
758	780	5	882054468
777	196	5	875980306
495	472	5	888635144
851	924	4	874789109
743	224	5	881277931
210	235	3	887730842
223	926	4	891549792
476	216	4	883364250
788	294	3	880867855
914	387	3	887124121
396	455	2	884646582
658	182	5	875147448
453	628	3	887942025
427	682	5	879701325
492	474	5	879969879
23	780	1	874788388
569	276	4	879793493
36	269	3	882157258
504	202	3	887909347
783	331	3	884326461
141	880	1	886447847
894	257	3	880416315
299	462	5	878192463
406	150	4	879446748
125	73	5	892838288
43	403	4	883956305
682	157	4	888517484
268	191	4	875310784
599	546	4	880953441
374	1014	1	880394138
130	122	3	876251090
138	603	4	879024184
840	657	5	891205287
766	951	3	891310540
711	1152	1	879991762
130	731	3	876251922
937	864	3	876769530
533	333	4	886425803
299	502	4	878192756
458	319	4	889323714
18	649	3	880131591
279	1170	1	891209102
256	692	5	882165066
661	64	4	876014060
716	611	5	879795496
549	866	4	881672573
943	385	4	888639308
495	121	5	888633473
805	343	5	881684185
916	431	3	880844655
326	720	2	879876975
664	631	4	876525077
533	226	4	879191621
347	24	3	881652657
425	7	3	878738290
72	382	4	880036691
246	409	2	884923372
288	157	4	886373619
758	1098	5	881976746
360	210	4	880356166
751	431	4	889134705
747	71	5	888639102
778	200	5	890726264
878	662	1	880871600
381	514	5	892697394
916	143	3	880844463
919	358	3	875288304
104	9	2	888465201
387	399	3	886482969
456	109	3	881371660
756	122	1	874831227
474	199	5	887927456
435	542	1	884133691
797	336	2	879439136
508	229	2	883777346
119	111	5	886176779
835	708	5	891035078
81	410	4	876533946
194	198	3	879522021
279	1035	3	875309935
360	172	4	880356240
230	154	4	880485159
167	99	4	892738385
693	178	5	875482309
570	327	4	881262795
402	12	4	876266826
280	697	5	891701506
862	45	4	879304721
645	195	4	892054537
817	831	1	874816007
707	318	5	880061699
210	435	4	887730407
537	428	4	886031506
579	169	4	880951867
934	712	4	891196564
770	988	3	875971703
110	173	1	886988909
774	386	2	888556225
400	332	2	885676526
450	699	4	882395537
868	496	2	877107597
536	405	2	882318246
95	207	5	880571164
532	132	5	893118711
905	137	3	884984148
312	57	5	891699599
548	657	5	891044411
248	235	3	884536150
347	501	4	881654410
890	286	5	882402181
460	293	4	882911603
466	176	4	890284766
393	823	3	889730262
251	252	3	886272456
189	283	5	893264300
634	547	4	877979407
122	180	5	879270327
23	133	4	874786220
276	583	3	874791444
715	298	4	875962076
14	19	5	880929651
668	752	4	890349005
280	316	5	891700184
880	411	4	880167328
301	864	4	882075110
399	140	4	882343731
26	845	3	891377468
916	1074	3	880844985
7	156	5	891351653
151	659	5	879524974
508	219	1	883767628
828	958	5	891038262
704	519	3	891397262
313	744	3	891016986
83	371	3	880308408
192	255	2	881367505
813	893	3	883752708
369	243	3	889428228
28	5	3	881961600
59	672	5	888206015
232	638	5	888549988
627	541	4	879531504
457	96	5	882553113
707	847	5	880060066
648	473	3	882211965
524	1074	2	884637128
663	319	1	889492229
810	304	4	885406558
773	14	5	888538620
854	22	2	882813691
502	754	2	883701927
496	94	1	876070975
332	866	2	887938631
95	190	4	888954513
38	122	1	892434801
694	176	5	875729146
178	326	4	888513095
44	470	3	878348499
209	688	1	883589626
790	10	1	884461988
339	187	5	891032700
426	614	4	879444604
496	174	4	876066507
643	1065	4	891448756
617	313	1	883788511
512	527	5	888579645
46	327	4	883611456
545	97	3	879901865
301	229	3	882078228
537	349	1	886028845
561	17	2	885810167
887	1283	5	881378896
835	735	5	891033349
718	284	4	883349191
504	585	2	887909864
257	285	5	882049950
252	290	3	891456877
393	410	4	887744419
846	271	5	883946611
327	301	3	887743725
916	213	4	880844675
294	248	5	877819421
634	1084	2	875728783
7	47	5	891352692
479	335	3	879459752
558	508	5	879436396
659	942	3	891386347
299	169	4	878192555
85	451	4	882995934
622	83	5	882592178
90	190	5	891383687
916	844	3	880843465
640	81	5	874777735
334	208	5	891546405
887	1279	3	881378402
178	164	3	882827288
184	708	4	889909962
650	823	3	891381661
805	154	5	881704063
184	528	5	889908462
72	654	4	880037461
875	421	4	876465335
426	196	4	879444734
655	500	2	887651149
291	64	5	874867994
492	242	5	879969878
276	248	4	882659269
882	660	3	879879731
887	9	2	881378118
567	679	4	882426055
393	739	3	887746671
171	354	3	891034606
551	710	5	892777753
7	653	4	891351161
655	962	5	887473674
659	216	4	891045892
302	307	4	879436739
437	248	2	880141716
393	55	4	889727862
255	443	1	883216544
429	199	5	882386006
207	55	3	875509395
884	1009	2	876859024
883	60	5	891693012
160	4	4	876861754
618	54	3	891309319
779	879	3	875501300
478	93	4	889387871
109	1028	4	880571831
109	29	3	880582783
41	313	3	890685449
276	436	4	874792711
537	1073	3	886031149
293	143	4	888906428
90	651	5	891384997
648	728	2	884882078
49	462	2	888066486
637	1011	1	882904961
561	56	5	885807291
857	325	1	883432397
100	355	4	891375313
194	229	1	879535548
300	456	4	875650267
60	514	4	883326300
54	245	4	880929738
642	369	2	885606090
655	514	5	887650683
80	531	4	887401430
194	471	3	879540807
741	181	4	891036681
400	321	4	885676452
831	12	5	891354687
389	778	4	880088995
787	292	3	888979236
268	475	4	875306644
664	433	3	876525998
583	513	5	879384338
722	628	4	891280894
745	205	2	880123205
685	286	1	879447443
201	1135	5	884140750
409	404	2	881109019
852	109	3	891036505
640	249	4	886474493
435	200	5	884131661
554	770	1	876369382
805	128	5	881694798
140	880	4	879013832
831	354	4	891354063
664	328	3	876523314
567	650	4	882426762
887	222	3	881378153
436	746	5	887770015
451	260	5	879012580
330	376	4	876547378
198	218	3	884209412
49	418	3	888067031
133	750	4	890588720
295	449	4	879518864
269	246	5	891457067
293	558	3	888906143
110	780	3	886989566
773	751	3	888538175
787	899	3	888979074
301	402	2	882076915
805	477	4	881705810
893	56	5	874829733
524	474	4	884634578
755	264	2	882570077
301	604	4	882075994
630	930	3	885667551
230	504	3	880485136
901	679	4	877131205
211	69	3	879460213
345	405	4	884991285
627	704	4	879530967
251	476	2	886272407
178	214	1	882827985
268	16	3	875306691
347	550	5	881654734
606	760	3	880923349
49	40	1	888069222
27	370	4	891543245
619	231	4	885954185
716	385	1	879796011
548	327	3	891042794
541	588	4	883874682
796	199	3	892662223
291	578	4	874835242
181	1115	1	878962774
417	562	4	879648955
417	47	3	879648004
188	288	4	875071195
776	431	4	891628916
1	77	4	876893205
236	655	3	890116670
786	504	4	882843352
92	43	3	875813314
886	483	4	876031656
432	1	2	889415983
796	566	4	893048343
880	636	3	880167918
120	258	5	889490124
5	398	2	875636167
561	629	3	885809119
707	8	5	886285762
416	708	4	889907392
483	290	3	878953199
471	596	1	889827881
561	367	3	885809583
795	831	2	880560971
26	118	3	891385691
592	1012	5	882608401
528	82	4	886101632
640	226	5	874778569
197	184	1	891409981
537	129	3	886029889
130	54	5	876251895
709	219	4	879848120
271	648	4	885848770
100	349	3	891375629
445	346	5	891200869
495	504	4	888632546
145	56	5	875271896
305	249	3	886322174
454	735	2	888267387
608	1204	2	880403606
297	97	5	875239871
610	283	3	888703316
682	779	3	888522754
128	284	3	879968663
660	710	3	891199942
435	317	2	884132483
650	559	3	891387520
665	172	4	884293523
102	194	3	888803537
280	742	4	891701249
828	381	3	891036568
707	708	3	886286170
269	121	1	891451013
664	663	4	876525998
312	675	5	891698485
663	815	4	889492759
454	707	3	881959576
94	465	5	891721851
804	318	5	879441450
283	216	4	879298206
655	30	5	888474646
487	679	2	883530724
7	509	5	891352778
267	144	5	878971463
933	284	2	874854294
95	485	5	888954129
94	1010	4	891721117
217	391	4	889070287
942	215	5	891283117
130	58	2	876251619
342	327	4	874984025
174	21	1	886515209
708	412	1	877326159
387	774	3	886481737
299	209	3	889503013
839	455	4	875752107
184	629	3	889911162
846	227	4	883949698
540	762	4	882157545
851	128	4	875731330
901	210	4	877130999
271	137	4	885847636
687	988	3	884652429
117	252	3	881010322
587	539	3	892871437
269	3	3	891446722
807	118	4	892529713
1	101	2	878542845
183	88	3	891466760
194	944	2	879551999
343	241	3	876407291
561	794	2	885809731
936	476	4	886832544
255	234	5	883216448
655	302	4	887424720
899	157	4	884122419
236	117	3	890116818
626	328	1	878771505
697	235	4	882622188
457	655	5	882397879
451	1038	1	879012889
603	62	2	891955972
94	250	4	891724257
59	739	4	888206485
233	423	4	877665239
158	62	5	880134759
730	121	4	880310506
276	365	3	874791339
694	495	4	875727018
374	925	3	880394301
286	229	1	889652291
2	276	4	888551552
391	924	2	877400116
642	225	4	886569942
244	65	4	880605766
653	186	5	880151557
393	317	4	889554707
116	299	3	876452133
201	583	1	884112352
339	415	3	891035553
169	525	3	891359250
28	282	4	881957425
77	179	5	884752806
881	100	4	876536414
244	1048	4	880606567
99	963	3	885679998
310	1386	1	879436177
204	302	5	892389137
616	303	4	891224558
23	483	4	884550048
527	144	4	879456186
790	216	5	885156435
311	170	5	884364999
395	127	5	883765034
806	88	4	882390191
450	26	5	882396489
343	67	3	876407663
141	313	5	884584271
796	54	4	893194685
121	57	5	891390014
361	53	2	879441351
285	902	4	890595584
234	498	5	892078699
395	924	4	883765156
716	503	3	879795071
521	161	2	885254116
879	125	5	887761174
592	1048	3	882608625
651	309	1	880126632
339	92	4	891033452
730	294	4	880309996
225	705	5	879540707
715	92	3	875963899
184	217	3	889910394
669	647	5	891260596
428	340	4	885943749
459	696	4	879563736
896	92	1	887160296
22	222	4	878887925
435	451	4	884133487
640	382	4	874777528
741	210	3	891455353
378	531	4	880045520
308	1074	3	887741271
158	22	5	880134333
524	654	5	884634877
605	118	3	879429729
389	525	4	880165277
851	930	3	875730312
