key,value,percent
"(3818, 1)",3,0.0016474464579901153
"(582, 1)",1,0.0005491488193300384
"(1406, 2)",1,0.0005491488193300384
"(735, 2)",2,0.001098297638660077
"(2256, 2)",1,0.0005491488193300384
"(3289, 2)",2,0.001098297638660077
"(3851, 2)",1,0.0005491488193300384
"(1336, 2)",1,0.0005491488193300384
"(1341, 2)",2,0.001098297638660077
"(2163, 2)",7,0.003844041735310269
"(3538, 2)",4,0.002196595277320154
"(3550, 2)",2,0.001098297638660077
"(1992, 2)",2,0.001098297638660077
"(68, 2)",1,0.0005491488193300384
"(642, 1)",1,0.0005491488193300384
"(2451, 2)",1,0.0005491488193300384
"(3840, 2)",1,0.0005491488193300384
"(3297, 1)",1,0.0005491488193300384
"(732, 1)",3,0.0016474464579901153
"(1397, 2)",4,0.002196595277320154
"(2930, 1)",2,0.001098297638660077
"(3057, 3)",1,0.0005491488193300384
"(2290, 3)",1,0.0005491488193300384
"(1649, 3)",2,0.001098297638660077
"(2677, 3)",5,0.0027457440966501922
"(1317, 2)",2,0.001098297638660077
"(2356, 2)",1,0.0005491488193300384
"(2507, 5)",1,0.0005491488193300384
"(145, 4)",3,0.0016474464579901153
"(63, 4)",1,0.0005491488193300384
"(1078, 4)",5,0.0027457440966501922
"(1098, 3)",1,0.0005491488193300384
"(714, 3)",3,0.0016474464579901153
"(2089, 4)",4,0.002196595277320154
"(1484, 4)",3,0.0016474464579901153
"(3254, 4)",3,0.0016474464579901153
"(996, 4)",2,0.001098297638660077
"(3274, 4)",5,0.0027457440966501922
"(269, 4)",1,0.0005491488193300384
"(1114, 4)",2,0.001098297638660077
"(616, 4)",3,0.0016474464579901153
"(3860, 4)",1,0.0005491488193300384
"(835, 4)",1,0.0005491488193300384
"(1594, 4)",3,0.0016474464579901153
"(147, 4)",2,0.001098297638660077
"(309, 4)",1,0.0005491488193300384
"(2596, 4)",2,0.001098297638660077
"(1012, 4)",4,0.002196595277320154
"(346, 4)",3,0.0016474464579901153
"(2767, 4)",2,0.001098297638660077
"(1093, 4)",4,0.002196595277320154
"(1413, 6)",1,0.0005491488193300384
"(1289, 5)",2,0.001098297638660077
"(3679, 6)",2,0.001098297638660077
"(671, 6)",2,0.001098297638660077
"(2165, 6)",3,0.0016474464579901153
"(104, 6)",2,0.001098297638660077
"(319, 6)",2,0.001098297638660077
"(2731, 3)",2,0.001098297638660077
"(2021, 6)",3,0.0016474464579901153
"(719, 4)",3,0.0016474464579901153
"(1310, 5)",1,0.0005491488193300384
"(850, 5)",1,0.0005491488193300384
"(2500, 4)",1,0.0005491488193300384
"(309, 3)",2,0.001098297638660077
"(2597, 5)",1,0.0005491488193300384
"(184, 4)",1,0.0005491488193300384
"(3571, 6)",2,0.001098297638660077
"(564, 4)",1,0.0005491488193300384
"(587, 5)",3,0.0016474464579901153
"(3271, 5)",2,0.001098297638660077
"(3503, 5)",2,0.001098297638660077
"(2565, 5)",2,0.001098297638660077
"(26, 5)",2,0.001098297638660077
"(3705, 5)",1,0.0005491488193300384
"(1972, 5)",2,0.001098297638660077
"(1429, 5)",2,0.001098297638660077
"(1489, 2)",1,0.0005491488193300384
"(1689, 6)",1,0.0005491488193300384
"(484, 2)",1,0.0005491488193300384
"(1726, 2)",1,0.0005491488193300384
"(1592, 4)",1,0.0005491488193300384
"(56, 2)",1,0.0005491488193300384
"(2021, 5)",4,0.002196595277320154
"(1472, 4)",1,0.0005491488193300384
"(3391, 4)",1,0.0005491488193300384
"(342, 4)",2,0.001098297638660077
"(3133, 4)",2,0.001098297638660077
"(3331, 4)",2,0.001098297638660077
"(2741, 4)",2,0.001098297638660077
"(3728, 4)",2,0.001098297638660077
"(3615, 6)",2,0.001098297638660077
"(3483, 6)",2,0.001098297638660077
"(159, 3)",1,0.0005491488193300384
"(3512, 6)",3,0.0016474464579901153
"(535, 3)",4,0.002196595277320154
"(3050, 2)",2,0.001098297638660077
"(3053, 5)",6,0.0032948929159802307
"(1275, 6)",4,0.002196595277320154
"(1280, 4)",7,0.003844041735310269
"(3440, 6)",1,0.0005491488193300384
"(1348, 3)",3,0.0016474464579901153
"(1535, 3)",4,0.002196595277320154
"(954, 5)",4,0.002196595277320154
"(3606, 5)",2,0.001098297638660077
"(2393, 6)",4,0.002196595277320154
"(1944, 5)",1,0.0005491488193300384
"(1014, 6)",1,0.0005491488193300384
"(2013, 5)",4,0.002196595277320154
"(1600, 2)",2,0.001098297638660077
"(2621, 2)",1,0.0005491488193300384
"(295, 2)",1,0.0005491488193300384
"(828, 2)",3,0.0016474464579901153
"(1583, 2)",1,0.0005491488193300384
"(705, 2)",3,0.0016474464579901153
"(711, 2)",1,0.0005491488193300384
"(3472, 1)",1,0.0005491488193300384
"(130, 1)",2,0.001098297638660077
"(139, 1)",1,0.0005491488193300384
"(3025, 3)",1,0.0005491488193300384
"(964, 3)",1,0.0005491488193300384
"(3406, 2)",1,0.0005491488193300384
"(2812, 3)",3,0.0016474464579901153
"(3494, 3)",1,0.0005491488193300384
"(2893, 3)",2,0.001098297638660077
"(861, 3)",2,0.001098297638660077
"(3368, 3)",1,0.0005491488193300384
"(1934, 2)",1,0.0005491488193300384
"(1008, 3)",1,0.0005491488193300384
"(2768, 3)",1,0.0005491488193300384
"(2769, 4)",4,0.002196595277320154
"(2921, 3)",2,0.001098297638660077
"(2922, 3)",1,0.0005491488193300384
"(1243, 3)",1,0.0005491488193300384
"(3240, 2)",2,0.001098297638660077
"(621, 2)",1,0.0005491488193300384
"(2332, 4)",1,0.0005491488193300384
"(2955, 1)",3,0.0016474464579901153
"(706, 1)",1,0.0005491488193300384
"(3799, 2)",2,0.001098297638660077
"(655, 1)",1,0.0005491488193300384
"(3301, 6)",5,0.0027457440966501922
"(3485, 1)",1,0.0005491488193300384
"(2436, 2)",1,0.0005491488193300384
"(1261, 6)",5,0.0027457440966501922
"(969, 6)",6,0.0032948929159802307
"(3864, 6)",4,0.002196595277320154
"(790, 1)",1,0.0005491488193300384
"(3951, 4)",3,0.0016474464579901153
"(2875, 4)",8,0.004393190554640308
"(3109, 4)",1,0.0005491488193300384
"(3186, 4)",7,0.003844041735310269
"(1417, 5)",1,0.0005491488193300384
"(2467, 5)",5,0.0027457440966501922
"(3104, 4)",4,0.002196595277320154
"(2303, 6)",2,0.001098297638660077
"(367, 5)",4,0.002196595277320154
"(1203, 5)",6,0.0032948929159802307
"(3906, 5)",4,0.002196595277320154
"(1088, 5)",5,0.0027457440966501922
"(920, 6)",4,0.002196595277320154
"(932, 4)",3,0.0016474464579901153
"(3287, 5)",2,0.001098297638660077
"(2988, 6)",1,0.0005491488193300384
"(2440, 2)",2,0.001098297638660077
"(1668, 3)",1,0.0005491488193300384
"(428, 5)",2,0.001098297638660077
"(1124, 6)",4,0.002196595277320154
"(3899, 6)",1,0.0005491488193300384
"(3906, 6)",2,0.001098297638660077
"(907, 6)",1,0.0005491488193300384
"(1826, 6)",1,0.0005491488193300384
"(1211, 6)",3,0.0016474464579901153
"(1238, 6)",3,0.0016474464579901153
"(2434, 2)",3,0.0016474464579901153
"(446, 2)",3,0.0016474464579901153
"(1589, 4)",3,0.0016474464579901153
"(2172, 1)",1,0.0005491488193300384
"(1915, 1)",1,0.0005491488193300384
"(1431, 4)",2,0.001098297638660077
"(2422, 4)",2,0.001098297638660077
"(3412, 4)",2,0.001098297638660077
"(1006, 4)",2,0.001098297638660077
"(2035, 4)",1,0.0005491488193300384
"(2259, 4)",1,0.0005491488193300384
"(3414, 4)",1,0.0005491488193300384
"(2626, 4)",2,0.001098297638660077
"(3436, 4)",2,0.001098297638660077
"(2833, 1)",2,0.001098297638660077
"(2157, 4)",1,0.0005491488193300384
"(2917, 4)",7,0.003844041735310269
"(1982, 4)",7,0.003844041735310269
"(1226, 4)",4,0.002196595277320154
"(2470, 6)",1,0.0005491488193300384
"(2662, 6)",3,0.0016474464579901153
"(3467, 6)",3,0.0016474464579901153
"(2857, 6)",1,0.0005491488193300384
"(3675, 6)",4,0.002196595277320154
"(2163, 6)",2,0.001098297638660077
"(849, 6)",1,0.0005491488193300384
"(3702, 6)",2,0.001098297638660077
"(2921, 6)",3,0.0016474464579901153
"(1083, 2)",4,0.002196595277320154
"(2031, 6)",1,0.0005491488193300384
"(3368, 2)",1,0.0005491488193300384
"(2070, 5)",2,0.001098297638660077
"(2356, 5)",2,0.001098297638660077
"(882, 5)",2,0.001098297638660077
"(2387, 5)",2,0.001098297638660077
"(2533, 5)",1,0.0005491488193300384
"(3566, 5)",2,0.001098297638660077
"(3579, 5)",2,0.001098297638660077
"(3591, 5)",2,0.001098297638660077
"(1414, 6)",2,0.001098297638660077
"(3061, 4)",6,0.0032948929159802307
"(2279, 5)",4,0.002196595277320154
"(1624, 2)",1,0.0005491488193300384
"(955, 5)",2,0.001098297638660077
"(2445, 2)",2,0.001098297638660077
"(3466, 4)",2,0.001098297638660077
"(1864, 2)",1,0.0005491488193300384
"(834, 4)",1,0.0005491488193300384
"(3129, 4)",1,0.0005491488193300384
"(3157, 5)",7,0.003844041735310269
"(121, 5)",1,0.0005491488193300384
"(2586, 5)",1,0.0005491488193300384
"(1791, 5)",1,0.0005491488193300384
"(3548, 4)",6,0.0032948929159802307
"(3553, 5)",1,0.0005491488193300384
"(3680, 3)",1,0.0005491488193300384
"(2147, 3)",2,0.001098297638660077
"(3113, 3)",4,0.002196595277320154
"(3701, 3)",3,0.0016474464579901153
"(3935, 2)",1,0.0005491488193300384
"(3090, 2)",3,0.0016474464579901153
"(1714, 1)",1,0.0005491488193300384
"(2816, 3)",2,0.001098297638660077
"(3805, 3)",1,0.0005491488193300384
"(2373, 3)",1,0.0005491488193300384
"(3387, 3)",2,0.001098297638660077
"(181, 3)",2,0.001098297638660077
"(2924, 3)",3,0.0016474464579901153
"(1064, 3)",3,0.0016474464579901153
"(2041, 3)",1,0.0005491488193300384
"(1561, 1)",1,0.0005491488193300384
"(3002, 4)",1,0.0005491488193300384
"(799, 5)",4,0.002196595277320154
"(3427, 4)",1,0.0005491488193300384
"(1850, 4)",2,0.001098297638660077
"(1858, 4)",2,0.001098297638660077
"(1860, 2)",3,0.0016474464579901153
"(3634, 2)",3,0.0016474464579901153
"(3492, 4)",1,0.0005491488193300384
"(1896, 4)",1,0.0005491488193300384
"(1111, 2)",1,0.0005491488193300384
"(1123, 2)",1,0.0005491488193300384
"(3813, 4)",3,0.0016474464579901153
"(3676, 5)",1,0.0005491488193300384
"(3836, 5)",3,0.0016474464579901153
"(1334, 5)",2,0.001098297638660077
"(1345, 5)",2,0.001098297638660077
"(2527, 5)",1,0.0005491488193300384
"(3519, 5)",1,0.0005491488193300384
"(1019, 5)",2,0.001098297638660077
"(1963, 5)",1,0.0005491488193300384
"(30, 4)",1,0.0005491488193300384
"(507, 5)",2,0.001098297638660077
"(2923, 2)",1,0.0005491488193300384
"(2784, 4)",1,0.0005491488193300384
"(380, 5)",4,0.002196595277320154
"(2956, 5)",1,0.0005491488193300384
"(3769, 5)",1,0.0005491488193300384
"(3771, 5)",2,0.001098297638660077
"(702, 2)",1,0.0005491488193300384
"(90, 2)",1,0.0005491488193300384
"(3207, 1)",2,0.001098297638660077
"(1459, 3)",2,0.001098297638660077
"(2951, 3)",3,0.0016474464579901153
"(3946, 6)",1,0.0005491488193300384
"(3086, 2)",2,0.001098297638660077
"(2941, 4)",4,0.002196595277320154
"(2075, 2)",3,0.0016474464579901153
"(3075, 2)",1,0.0005491488193300384
"(3350, 2)",2,0.001098297638660077
"(1666, 2)",4,0.002196595277320154
"(3428, 5)",2,0.001098297638660077
"(2374, 5)",2,0.001098297638660077
"(3936, 5)",1,0.0005491488193300384
"(1401, 5)",2,0.001098297638660077
"(910, 5)",3,0.0016474464579901153
"(3296, 5)",3,0.0016474464579901153
"(2867, 5)",1,0.0005491488193300384
"(3314, 5)",1,0.0005491488193300384
"(3182, 5)",1,0.0005491488193300384
"(3507, 5)",3,0.0016474464579901153
"(2919, 5)",3,0.0016474464579901153
"(1085, 5)",1,0.0005491488193300384
"(299, 6)",1,0.0005491488193300384
"(2384, 5)",2,0.001098297638660077
"(3396, 5)",4,0.002196595277320154
"(1094, 6)",3,0.0016474464579901153
"(2629, 4)",1,0.0005491488193300384
"(3242, 1)",1,0.0005491488193300384
"(3533, 1)",2,0.001098297638660077
"(1654, 6)",1,0.0005491488193300384
"(3615, 5)",2,0.001098297638660077
"(3034, 4)",2,0.001098297638660077
"(3643, 2)",1,0.0005491488193300384
"(334, 3)",4,0.002196595277320154
"(596, 5)",2,0.001098297638660077
"(1772, 5)",1,0.0005491488193300384
"(2441, 2)",1,0.0005491488193300384
"(3250, 5)",3,0.0016474464579901153
"(1361, 2)",2,0.001098297638660077
"(2173, 2)",1,0.0005491488193300384
"(3304, 6)",1,0.0005491488193300384
"(2575, 4)",1,0.0005491488193300384
"(3364, 2)",1,0.0005491488193300384
"(2091, 3)",1,0.0005491488193300384
"(2093, 3)",5,0.0027457440966501922
"(917, 3)",2,0.001098297638660077
"(949, 3)",2,0.001098297638660077
"(3094, 3)",2,0.001098297638660077
"(1499, 3)",1,0.0005491488193300384
"(2454, 4)",3,0.0016474464579901153
"(202, 3)",1,0.0005491488193300384
"(2633, 3)",2,0.001098297638660077
"(2635, 3)",3,0.0016474464579901153
"(1851, 3)",1,0.0005491488193300384
"(2656, 3)",1,0.0005491488193300384
"(3693, 3)",1,0.0005491488193300384
"(2119, 3)",1,0.0005491488193300384
"(2140, 3)",5,0.0027457440966501922
"(1381, 3)",3,0.0016474464579901153
"(1017, 3)",2,0.001098297638660077
"(2003, 3)",3,0.0016474464579901153
"(550, 3)",2,0.001098297638660077
"(3927, 3)",2,0.001098297638660077
"(2859, 2)",2,0.001098297638660077
"(1615, 5)",2,0.001098297638660077
"(1474, 4)",1,0.0005491488193300384
"(1620, 5)",3,0.0016474464579901153
"(1494, 4)",1,0.0005491488193300384
"(3270, 5)",2,0.001098297638660077
"(1685, 1)",2,0.001098297638660077
"(1870, 3)",1,0.0005491488193300384
"(2123, 3)",2,0.001098297638660077
"(656, 4)",1,0.0005491488193300384
"(107, 4)",5,0.0027457440966501922
"(12, 3)",2,0.001098297638660077
"(1015, 5)",2,0.001098297638660077
"(2759, 6)",4,0.002196595277320154
"(61, 5)",2,0.001098297638660077
"(73, 6)",2,0.001098297638660077
"(1446, 6)",2,0.001098297638660077
"(786, 6)",2,0.001098297638660077
"(2497, 6)",1,0.0005491488193300384
"(832, 6)",2,0.001098297638660077
"(3357, 6)",1,0.0005491488193300384
"(1911, 5)",2,0.001098297638660077
"(2906, 5)",1,0.0005491488193300384
"(2961, 5)",3,0.0016474464579901153
"(2460, 5)",1,0.0005491488193300384
"(191, 3)",2,0.001098297638660077
"(2758, 2)",1,0.0005491488193300384
"(3790, 3)",1,0.0005491488193300384
"(3248, 3)",2,0.001098297638660077
"(1665, 3)",2,0.001098297638660077
"(1793, 3)",1,0.0005491488193300384
"(3756, 6)",1,0.0005491488193300384
"(3618, 4)",3,0.0016474464579901153
"(479, 3)",2,0.001098297638660077
"(1406, 3)",1,0.0005491488193300384
"(2068, 3)",3,0.0016474464579901153
"(1458, 2)",1,0.0005491488193300384
"(1633, 6)",3,0.0016474464579901153
"(2442, 2)",5,0.0027457440966501922
"(1657, 2)",1,0.0005491488193300384
"(991, 2)",2,0.001098297638660077
"(228, 3)",1,0.0005491488193300384
"(3456, 3)",3,0.0016474464579901153
"(1872, 2)",1,0.0005491488193300384
"(3625, 5)",1,0.0005491488193300384
"(1893, 2)",2,0.001098297638660077
"(1132, 5)",3,0.0016474464579901153
"(3858, 6)",3,0.0016474464579901153
"(3859, 4)",2,0.001098297638660077
"(806, 2)",1,0.0005491488193300384
"(3118, 2)",1,0.0005491488193300384
"(882, 2)",1,0.0005491488193300384
"(1759, 2)",2,0.001098297638660077
"(176, 2)",2,0.001098297638660077
"(3564, 6)",6,0.0032948929159802307
"(3, 6)",4,0.002196595277320154
"(5, 6)",2,0.001098297638660077
"(1405, 6)",2,0.001098297638660077
"(784, 5)",1,0.0005491488193300384
"(940, 6)",3,0.0016474464579901153
"(3261, 5)",1,0.0005491488193300384
"(3274, 5)",1,0.0005491488193300384
"(1681, 6)",1,0.0005491488193300384
"(1831, 5)",1,0.0005491488193300384
"(3438, 5)",1,0.0005491488193300384
"(2490, 5)",4,0.002196595277320154
"(3439, 5)",1,0.0005491488193300384
"(413, 5)",2,0.001098297638660077
"(273, 5)",2,0.001098297638660077
"(432, 6)",4,0.002196595277320154
"(442, 6)",3,0.0016474464579901153
"(3697, 5)",2,0.001098297638660077
"(1509, 4)",2,0.001098297638660077
"(2195, 5)",1,0.0005491488193300384
"(2514, 6)",1,0.0005491488193300384
"(2515, 6)",1,0.0005491488193300384
"(2389, 6)",1,0.0005491488193300384
"(1735, 5)",2,0.001098297638660077
"(1591, 5)",3,0.0016474464579901153
"(2708, 5)",1,0.0005491488193300384
"(321, 5)",1,0.0005491488193300384
"(1949, 5)",1,0.0005491488193300384
"(355, 6)",2,0.001098297638660077
"(44, 6)",2,0.001098297638660077
"(3729, 5)",3,0.0016474464579901153
"(1050, 5)",1,0.0005491488193300384
"(2953, 5)",2,0.001098297638660077
"(551, 5)",3,0.0016474464579901153
"(2036, 6)",2,0.001098297638660077
"(2835, 6)",1,0.0005491488193300384
"(3077, 4)",4,0.002196595277320154
"(3230, 6)",1,0.0005491488193300384
"(2611, 6)",2,0.001098297638660077
"(171, 4)",1,0.0005491488193300384
"(2764, 6)",4,0.002196595277320154
"(535, 4)",1,0.0005491488193300384
"(3830, 2)",2,0.001098297638660077
"(2894, 5)",1,0.0005491488193300384
"(1830, 1)",1,0.0005491488193300384
"(2708, 2)",4,0.002196595277320154
"(2042, 6)",1,0.0005491488193300384
"(2275, 2)",3,0.0016474464579901153
"(2483, 2)",1,0.0005491488193300384
"(3676, 2)",2,0.001098297638660077
"(3521, 2)",1,0.0005491488193300384
"(334, 2)",2,0.001098297638660077
"(3881, 1)",1,0.0005491488193300384
"(1616, 5)",2,0.001098297638660077
"(2471, 5)",2,0.001098297638660077
"(225, 5)",4,0.002196595277320154
"(2668, 5)",1,0.0005491488193300384
"(257, 5)",2,0.001098297638660077
"(3635, 5)",3,0.0016474464579901153
"(458, 5)",1,0.0005491488193300384
"(610, 5)",3,0.0016474464579901153
"(612, 5)",1,0.0005491488193300384
"(801, 5)",1,0.0005491488193300384
"(662, 5)",1,0.0005491488193300384
"(3104, 5)",2,0.001098297638660077
"(3113, 5)",3,0.0016474464579901153
"(3316, 5)",4,0.002196595277320154
"(2376, 5)",3,0.0016474464579901153
"(3398, 5)",4,0.002196595277320154
"(23, 5)",2,0.001098297638660077
"(2795, 5)",2,0.001098297638660077
"(2949, 5)",2,0.001098297638660077
"(1472, 3)",1,0.0005491488193300384
"(3461, 4)",3,0.0016474464579901153
"(2827, 6)",1,0.0005491488193300384
"(2151, 3)",1,0.0005491488193300384
"(3892, 6)",2,0.001098297638660077
"(298, 2)",1,0.0005491488193300384
"(2245, 5)",1,0.0005491488193300384
"(1459, 5)",5,0.0027457440966501922
"(262, 5)",3,0.0016474464579901153
"(2150, 5)",2,0.001098297638660077
"(3308, 5)",2,0.001098297638660077
"(1907, 5)",6,0.0032948929159802307
"(3927, 5)",2,0.001098297638660077
"(2498, 2)",1,0.0005491488193300384
"(2656, 2)",1,0.0005491488193300384
"(2777, 1)",2,0.001098297638660077
"(3652, 1)",1,0.0005491488193300384
"(2210, 4)",1,0.0005491488193300384
"(2075, 4)",1,0.0005491488193300384
"(742, 4)",2,0.001098297638660077
"(746, 4)",1,0.0005491488193300384
"(771, 4)",1,0.0005491488193300384
"(941, 4)",1,0.0005491488193300384
"(1631, 4)",1,0.0005491488193300384
"(964, 4)",2,0.001098297638660077
"(2461, 4)",2,0.001098297638660077
"(207, 4)",3,0.0016474464579901153
"(2634, 4)",2,0.001098297638660077
"(1837, 4)",2,0.001098297638660077
"(3443, 1)",1,0.0005491488193300384
"(1869, 4)",1,0.0005491488193300384
"(257, 4)",2,0.001098297638660077
"(263, 4)",1,0.0005491488193300384
"(2829, 4)",5,0.0027457440966501922
"(276, 4)",1,0.0005491488193300384
"(3659, 4)",1,0.0005491488193300384
"(1128, 4)",1,0.0005491488193300384
"(458, 4)",1,0.0005491488193300384
"(3678, 4)",1,0.0005491488193300384
"(1153, 4)",1,0.0005491488193300384
"(3696, 4)",1,0.0005491488193300384
"(2896, 4)",1,0.0005491488193300384
"(3841, 4)",1,0.0005491488193300384
"(1328, 4)",1,0.0005491488193300384
"(1337, 4)",1,0.0005491488193300384
"(1355, 4)",3,0.0016474464579901153
"(3898, 4)",1,0.0005491488193300384
"(688, 4)",1,0.0005491488193300384
"(2179, 4)",2,0.001098297638660077
"(3122, 4)",1,0.0005491488193300384
"(1523, 4)",1,0.0005491488193300384
"(3143, 4)",1,0.0005491488193300384
"(1707, 4)",1,0.0005491488193300384
"(891, 4)",2,0.001098297638660077
"(3311, 4)",1,0.0005491488193300384
"(100, 4)",1,0.0005491488193300384
"(2519, 4)",1,0.0005491488193300384
"(2373, 4)",1,0.0005491488193300384
"(103, 4)",1,0.0005491488193300384
"(2558, 4)",4,0.002196595277320154
"(1771, 4)",1,0.0005491488193300384
"(303, 4)",5,0.0027457440966501922
"(3387, 4)",3,0.0016474464579901153
"(2778, 4)",1,0.0005491488193300384
"(3590, 4)",1,0.0005491488193300384
"(3737, 4)",2,0.001098297638660077
"(2939, 4)",1,0.0005491488193300384
"(1996, 4)",1,0.0005491488193300384
"(384, 4)",3,0.0016474464579901153
"(3781, 4)",1,0.0005491488193300384
"(3939, 5)",1,0.0005491488193300384
"(1261, 4)",5,0.0027457440966501922
"(2462, 4)",1,0.0005491488193300384
"(1874, 4)",1,0.0005491488193300384
"(3665, 5)",1,0.0005491488193300384
"(3666, 6)",1,0.0005491488193300384
"(2867, 4)",1,0.0005491488193300384
"(611, 4)",1,0.0005491488193300384
"(3839, 5)",1,0.0005491488193300384
"(1324, 4)",1,0.0005491488193300384
"(1342, 6)",2,0.001098297638660077
"(1969, 5)",2,0.001098297638660077
"(1976, 5)",1,0.0005491488193300384
"(366, 4)",1,0.0005491488193300384
"(1986, 4)",1,0.0005491488193300384
"(2789, 4)",1,0.0005491488193300384
"(1991, 5)",1,0.0005491488193300384
"(3918, 4)",2,0.001098297638660077
"(1241, 4)",1,0.0005491488193300384
"(2600, 5)",1,0.0005491488193300384
"(3260, 3)",4,0.002196595277320154
"(2609, 3)",2,0.001098297638660077
"(3266, 4)",3,0.0016474464579901153
"(3495, 3)",1,0.0005491488193300384
"(2697, 4)",2,0.001098297638660077
"(600, 3)",1,0.0005491488193300384
"(1173, 3)",2,0.001098297638660077
"(3865, 4)",2,0.001098297638660077
"(3557, 4)",3,0.0016474464579901153
"(3773, 3)",2,0.001098297638660077
"(1616, 3)",5,0.0027457440966501922
"(3079, 3)",1,0.0005491488193300384
"(1488, 3)",2,0.001098297638660077
"(1498, 3)",2,0.001098297638660077
"(3270, 3)",3,0.0016474464579901153
"(1821, 3)",3,0.0016474464579901153
"(1686, 3)",1,0.0005491488193300384
"(257, 3)",1,0.0005491488193300384
"(424, 3)",1,0.0005491488193300384
"(3824, 3)",1,0.0005491488193300384
"(612, 3)",1,0.0005491488193300384
"(1177, 3)",3,0.0016474464579901153
"(1582, 3)",1,0.0005491488193300384
"(3500, 3)",2,0.001098297638660077
"(187, 3)",3,0.0016474464579901153
"(351, 3)",3,0.0016474464579901153
"(40, 3)",1,0.0005491488193300384
"(3743, 3)",2,0.001098297638660077
"(757, 1)",2,0.001098297638660077
"(1734, 4)",3,0.0016474464579901153
"(3597, 4)",2,0.001098297638660077
"(64, 4)",1,0.0005491488193300384
"(1060, 4)",5,0.0027457440966501922
"(2037, 4)",3,0.0016474464579901153
"(1407, 6)",3,0.0016474464579901153
"(3044, 6)",3,0.0016474464579901153
"(915, 6)",4,0.002196595277320154
"(3201, 6)",2,0.001098297638660077
"(3499, 6)",6,0.0032948929159802307
"(2859, 6)",2,0.001098297638660077
"(1571, 6)",1,0.0005491488193300384
"(3324, 6)",1,0.0005491488193300384
"(1966, 6)",1,0.0005491488193300384
"(1077, 6)",3,0.0016474464579901153
"(2895, 1)",1,0.0005491488193300384
"(2197, 2)",2,0.001098297638660077
"(2972, 2)",1,0.0005491488193300384
"(762, 5)",1,0.0005491488193300384
"(2429, 5)",1,0.0005491488193300384
"(2643, 5)",1,0.0005491488193300384
"(1848, 5)",3,0.0016474464579901153
"(1862, 5)",1,0.0005491488193300384
"(2151, 5)",1,0.0005491488193300384
"(2161, 5)",2,0.001098297638660077
"(1010, 5)",1,0.0005491488193300384
"(1037, 5)",2,0.001098297638660077
"(374, 5)",2,0.001098297638660077
"(1205, 5)",1,0.0005491488193300384
"(2015, 5)",1,0.0005491488193300384
"(2041, 5)",2,0.001098297638660077
"(2046, 5)",1,0.0005491488193300384
"(573, 2)",1,0.0005491488193300384
"(1482, 2)",1,0.0005491488193300384
"(2443, 2)",2,0.001098297638660077
"(1651, 2)",1,0.0005491488193300384
"(2829, 2)",2,0.001098297638660077
"(3187, 2)",1,0.0005491488193300384
"(352, 2)",2,0.001098297638660077
"(506, 2)",1,0.0005491488193300384
"(1107, 1)",1,0.0005491488193300384
"(799, 6)",2,0.001098297638660077
"(2349, 6)",1,0.0005491488193300384
"(2372, 5)",1,0.0005491488193300384
"(2736, 5)",1,0.0005491488193300384
"(198, 5)",5,0.0027457440966501922
"(3024, 6)",2,0.001098297638660077
"(2091, 6)",1,0.0005491488193300384
"(2093, 6)",2,0.001098297638660077
"(1294, 6)",3,0.0016474464579901153
"(1614, 6)",5,0.0027457440966501922
"(1476, 6)",2,0.001098297638660077
"(2450, 6)",2,0.001098297638660077
"(3269, 6)",2,0.001098297638660077
"(1831, 6)",3,0.0016474464579901153
"(1690, 6)",2,0.001098297638660077
"(2826, 6)",3,0.0016474464579901153
"(435, 6)",2,0.001098297638660077
"(3802, 6)",1,0.0005491488193300384
"(1129, 6)",3,0.0016474464579901153
"(610, 6)",4,0.002196595277320154
"(2117, 6)",2,0.001098297638660077
"(2120, 6)",2,0.001098297638660077
"(1371, 6)",3,0.0016474464579901153
"(1372, 6)",2,0.001098297638660077
"(1376, 6)",1,0.0005491488193300384
"(2322, 6)",2,0.001098297638660077
"(2346, 6)",2,0.001098297638660077
"(1544, 6)",3,0.0016474464579901153
"(880, 6)",1,0.0005491488193300384
"(2709, 6)",1,0.0005491488193300384
"(330, 6)",1,0.0005491488193300384
"(332, 6)",1,0.0005491488193300384
"(13, 6)",1,0.0005491488193300384
"(338, 6)",2,0.001098297638660077
"(1019, 6)",1,0.0005491488193300384
"(3701, 6)",2,0.001098297638660077
"(3704, 6)",4,0.002196595277320154
"(370, 6)",1,0.0005491488193300384
"(371, 6)",4,0.002196595277320154
"(382, 6)",2,0.001098297638660077
"(95, 6)",2,0.001098297638660077
"(2038, 3)",1,0.0005491488193300384
"(2986, 6)",1,0.0005491488193300384
"(937, 3)",1,0.0005491488193300384
"(3086, 3)",1,0.0005491488193300384
"(2634, 6)",2,0.001098297638660077
"(3600, 6)",1,0.0005491488193300384
"(1893, 4)",1,0.0005491488193300384
"(3660, 6)",1,0.0005491488193300384
"(462, 3)",1,0.0005491488193300384
"(2102, 6)",2,0.001098297638660077
"(2135, 6)",1,0.0005491488193300384
"(1398, 3)",2,0.001098297638660077
"(2364, 3)",1,0.0005491488193300384
"(3349, 3)",1,0.0005491488193300384
"(1029, 6)",3,0.0016474464579901153
"(38, 2)",1,0.0005491488193300384
"(703, 2)",1,0.0005491488193300384
"(186, 4)",2,0.001098297638660077
"(889, 1)",1,0.0005491488193300384
"(1455, 3)",2,0.001098297638660077
"(2649, 2)",1,0.0005491488193300384
